sitetype,sitenum,latitude,longitude,call_sign,location_address,location_city,location_county,location_state,ground_elevation,height_of_support_structure,overall_height_of_structure,structure_type,licensee_entity_name,licensee_first_name,licensee_last_name,licensee_phone,licensee_fax,licensee_email,licensee_street_address,licensee_city,licensee_state,licensee_zip_code,licensee_po_box,licensee_attention_line,contact_entity_name,contact_first_name,contact_last_name,contact_phone,contact_fax,contact_email,contact_street_address,contact_city,contact_state,contact_zip_code,contact_po_box,contact_attention_line,emmitter_1_freqs_mhz,emmitter_2_freqs_mhz,emmitter_3_freqs_mhz,emmitter_4_freqs_mhz,emmitter_5_freqs_mhz
Multiple,19,37.4088333333333,-121.929666666667,WPCP798,3500 ZANKER RD,SANTA CLARA,SANTA CLARA,CA,7,114.835,114.835,NA,CALIFORNIA STATE OF,,,9166576113,9166579468,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,RADIO LICENSING,CALIFORNIA STATE OF,,,9166579437,9166579233,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,,/154.68/154.68,,,,
Multiple,20,37.4009166666667,-121.92925,WQPB451,3120 ZANKER RD,SAN JOSE,SANTA CLARA,CA,115,85.306,85.306,Building,LOCKHEED MARTIN CORPORATION,,,7034135747,7034135908,jonathan.d.lunenfeld@lmco.com,2121 Crystal Drive Suite 100,Arlington,VA,22202    ,,Jonathan Lunenfeld,LOCKHEED MARTIN CORPORATION,,,7034661579,,james.1.miller@lmco.com,13560 Dulles Technology Drive,Herndon,VA,20171    ,,,/451.8375,,,,
Multiple,20,37.4011944444444,-121.929333333333,WPTM653,3200 ZANKER RD,SAN JOSE,SANTA CLARA,CA,7,59.7142,69.8853,Building w/Antenna,LOCKHEED MARTIN CORPORATION,,,7034133102,7034135908,scott.kotler@lmco.com,2121 Crystal Drive Suite 100,Arlington,VA,22202    ,,Scott Kotler,,,,,,,,,,,,,/151.955,,,,
Multiple,21,37.4105,-121.932166666667,WNXM879,3500 ZANKER RD HOSPITAL ADMIN BLDG,SAN JOSE,SANTA CLARA,CA,6,,,NA,CALIFORNIA STATE OF,,,9166576153,9166579233,radiolicensing@caloes.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,RADIO LICENSING,CALIFORNIA STATE OF,,,9166579343,9166579233,radiolicensing@caloes.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,,/859.2625/854.3625,,,,
Multiple,21,37.4105,-121.932166666667,WNJW526,3500 ZANKER RD,SANTA CLARA,SANTA CLARA,CA,6,19.686,19.686,Building,CALIFORNIA STATE OF,,,9166576153,9166579468,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,RADIO LICENSING,CALIFORNIA STATE OF,,,9166576153,9166579468,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,,/157.45,,,,
Multiple,21,37.4105,-121.932166666667,KEO381,3500 ZANKER RD,SAN JOSE,SANTA CLARA,CA,6,,,NA,CALIFORNIA STATE OF,,,9166576153,9166579233,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,RADIO LICENSING,CALIFORNIA STATE OF,,,9166576153,9166579233,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,,/153.755,,,,
Multiple,22,37.4113333333333,-121.933,WIJ708,,,SANTA CLARA,CA,,,,NA,SANTA CLARA COUNTY OF,,,4083217000,4089550895,,3331 N FIRST ST,SAN JOSE,CA,95134    ,,TRANSIT DISTRICT C LEE BROOKS,FEDERAL LICENSING INC,,,,7173346440,,1588 FAIRFIELD RD,GETTYSBURG,PA,17325    ,,,/489.0375/491.6375/491.6875/491.7375/491.8375/492.0375,,,,
Multiple,22,37.4113333333333,-121.933,WIJ708,INT 237  ZANKER,SAN JOSE,SANTA CLARA,CA,8,59.058,78.744,Building,SANTA CLARA COUNTY OF,,,4083217000,4089550895,,3331 N FIRST ST,SAN JOSE,CA,95134    ,,TRANSIT DISTRICT C LEE BROOKS,FEDERAL LICENSING INC,,,,7173346440,,1588 FAIRFIELD RD,GETTYSBURG,PA,17325    ,,,/491.6375/491.6875/491.7375/491.8375/492.0375,,,,
Multiple,22,37.4113333333333,-121.933,WPMT493,3990 ZANKER RD,SAN JOSE,SANTA CLARA,CA,8,72.182,78.744,Building,SANTA CLARA COUNTY TRANSIT DISTRICT,,,4083212300,4089559754,,3331 N FIRST ST,SAN JOSE,CA,951341906,,VALLEY TRANS AUTH JAMES UNITES,MOBILE RADIO RESOURCES,,,,4082695811,,1224 MADRONA AVE,SAN JOSE,CA,951253547,,,/492.175,,,,
Multiple,23,37.3985555555556,-121.931611111111,WPJH257,,,SANTA CLARA,CA,,,,NA,ULTRATECH STEPPER INC,,,4083256468,4085773372,,3050 ZANKER RD,SAN JOSE,CA,951348835,,PATRICK WILSON,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,950142707,,,/461.5625/462.4375/466.5625/467.4375,,,,
Multiple,23,37.3985555555556,-121.931611111111,WPJG608,,,SANTA CLARA,CA,,,,NA,ULTRATECH STEPPER,,,4083218835,4085773375,,3050 ZANKER RD,SAN JOSE,CA,951348835,,ROBERT MURROW,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,950142707,,,/154.57/154.6,,,,
Multiple,24,37.4235277777778,-121.919944444444,KMB305,HOILDAY INN NORTH SAN JOSE,MILPITAS,SANTA CLARA,CA,7,,200.141,NA,AMS Spectrum Holdings LLC,,,2142226491,9723531912,Debi.Kroeger@americanmessaging.net,1720 Lakepointe Drive Suite 100,Lewisville,TX,750576425,,Deborah Kroeger,Wilkinson Barker Knauer LLP,Christine,Crowe,2027834141,2027835851,ccrowe@wbklaw.com,2300 N Street NW Suite 700,Washington,DC,20037    ,,,/931.7375,,,,
Multiple,24,37.4235277777778,-121.919944444444,WPNI868,HOLIDAY INN 777 BELLEW DR,MILPITAS,SANTA CLARA,CA,6.1,,142.0673,NA,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 NORTH CAPITOL STREET NW SUITE 890,WASHINGTON,DC,20001    ,,,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 N CAPITOL STREET NW STE 890,Washington,DC,20001    ,,,/19310,,,,
Multiple,24,37.4235555555556,-121.919944444444,WPRW817,777 BELLEW DR,MILPITAS,SANTA CLARA,CA,6,132.8805,140.7549,Building w/Pipe,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,95035    ,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,9257751599,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/460.575,,,,
Multiple,24,37.4235555555556,-121.919944444444,WNCE530,777 BELLEW DR,MILPITAS,SANTA CLARA,CA,6,137.802,137.802,NA,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950353153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/856.2125,,,,
Multiple,24,37.4235555555556,-121.919944444444,KNNR697,777 BELLEW DR,MILPITAS,SANTA CLARA,CA,6,137.802,141.083,Building,GENERAL WIRELESS COMMUNICATIONS INC,,,4089869309,4089869309,,3350 SCOTT BLVD BLDG 36,SANTA CLARA,CA,95054    ,,MIKE TSAI,MOBILE RADIO RESOURCES,,,,4082695811,,1224 MADRONA AVE,SAN JOSE,CA,951253547,,,/151.655,,,,
Multiple,24,37.4235555555556,-121.919944444444,WPJP714,777 BELLEW DR,MILPITAS,SANTA CLARA,CA,6,131.24,141.083,Building,HOLIDAY INN MILPITAS,,,4083219500,4083219599,,777 BELLEW DR,MILPITAS,CA,950357910,,JEFF GUARDIOLA,SPECTRUM RESOURCE,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,950142707,,,/464.525/464.525/464.575/464.575,,,,
Multiple,24,37.4235555555556,-121.919944444444,WNHG608,777 BELLEW DR,MILPITAS,SANTA CLARA,CA,6,137.802,137.802,NA,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950355153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/859.4625,,,,
Multiple,24,37.4235555555556,-121.919944444444,KZR631,777 BELLEW DR,MILPITAS,SANTA CLARA,CA,6,200.141,200.141,NA,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950353153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,MICHAEL,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/483.0125,,,,
Multiple,24,37.4235555555556,-121.919944444444,WNHP705,777 BELLEW DR,MILPITAS,SANTA CLARA,CA,6,,,NA,SANTA CLARA COUNTY OF,,,4082944424,4082792666,FCCmanager@911.sccgov.org,2700 Carol Drive,SAN JOSE,CA,95125    ,,Communications Director,Santa Clara County,Jim,Coates,4089773210,4082794560,Jim.Coates@911.sccgov.org,2700 Carol Drive,San Jose,CA,95125    ,,,/154.28/154.4,,,,
Multiple,24,37.4235555555556,-121.919944444444,KWM932,777 BELLEW DR,MILPITAS,SANTA CLARA,CA,6,200.141,200.141,NA,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950353153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/482.8625,,,,
Multiple,24,37.4235555555556,-121.919944444444,WNBF794,777 BELLEW DR,MILPITAS,SANTA CLARA,CA,7,200.141,200.141,NA,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950353153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,950142707,,,/153.845,,,,
Multiple,24,37.4235555555556,-121.919944444444,WNJP888,777 BELLEW DR,MILPITAS,SANTA CLARA,CA,6,134.521,141.083,Building w/Pipe,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950353153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/154.28/460.625,,,,
Multiple,25,37.4249166666667,-121.920777777778,KMU32,MILPITAS GAS CONTROL STA  ALVISCO RD 8 MI W,MILPITAS,SANTA CLARA,CA,6.1,,96.1333,NA,Pacific Gas and Electric Company,,,4159738006,4159738527,dwha@pge.com,Mail Code B22A,San Francisco,CA,94177    ,770000,FCC Licensing,Pacific Gas and Electric Company,Al,Badella,4159730188,4159738527,amb1@pge.com,Mail Code B22A,San Francisco,CA,94177    ,770000,,/2144.4,,,,
Multiple,25,37.4249444444444,-121.920777777778,KMD638,MILPITAS GAS CONTROL STATION ALVISO RD  HWY 237,MILPITAS,SANTA CLARA,CA,6.1,89.8994,113.8507,Tower,Pacific Gas and Electric Company,,,5592637479,5592635899,fccdesk@pge.com,487 West Shaw Avenue Bldg B,Fresno,CA,93704    ,,FCC License Desk,Pacific Gas and Electric Company,,,5592637479,5592635899,FCCDESK@pge.com,487 WEST SHAW AVENUE BLDG B,FRESNO,CA,93704    ,,,/48.82/49.28,,,,
Multiple,26,37.4182777777778,-121.905777777778,KMG456,25 CURTIS AVE,MILPITAS,SANTA CLARA,CA,7,,,NA,SANTA CLARA COUNTY OF,,,4089422388,,,2700 CAROL DR,SAN JOSE,CA,95125    ,,,,,,,,,,,,,,,/154.28/154.4,,,,
Multiple,26,37.4182777777778,-121.905777777778,WPSL258,25 CURTIS AVENUE,MILPITAS,SANTA CLARA,CA,6.7,49.8712,60.0423,Pole,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,95035    ,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,9257751599,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/37.08/37.96,/153.845,,,
Multiple,26,37.4182777777778,-121.905777777778,WNJP888,25 CURTIS AVE,MILPITAS,SANTA CLARA,CA,7,29.529,45.934,Tower,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950353153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/460.625/465.625,/154.28,,,
Multiple,27,37.4202777777778,-121.935,WPTH543,3990 ZANKER POAD,SAN JOSE,SANTA CLARA,CA,5,18.0455,23.9513,Building,Santa Clara Valley Transportation Authority,,,4089524111,4083217580,richard.bertalan@vta.org,3331 North First Street,SAN JOSE,CA,95134    ,,Richard Bertalan,Santa Clara Valley Transportation Authority,Richard,Bertalan,4089524111,4083217580,richard.bertalan@vta.org,3331 North First Street,San Jose,CA,95134    ,,,/485.5875/491.6375/491.6875/491.8375/492.0375,,,,
Multiple,27,37.4204722222222,-121.934722222222,WPZS424,,ALVISO,SANTA CLARA,CA,,,,NA,CALPINE LOS ESTEROS,,,4084562690,4084560421,,800 THOMAS FOON CHEW WAY,SAN JOSE,CA,951341101,,OPERATIONS MANAGER,CALPINE LOS ESTEROS,ROSEMARY,SILVA,4083614954,4083614949,SILVARO@CALPINE.COM,800 THOMAS FOON CHEW WAY,SAN JOSE,CA,95134    ,,,/451.3375/456.3375,,,,
Multiple,28,37.3860555555556,-121.924111111111,KNNS770,,,SANTA CLARA,CA,,,,NA,AVNET EMG,,,4089439141,,,2530 ZANKER RD,SAN JOSE,CA,95131    ,,KURT ATKINS,TEKLOGIX INC,,,,6063716422,,1810 AIRPORT EXCHANGE BLVD STE 500,ERLANGER,KY,41018    ,,,/461.3875/462.8375/466.3875/467.8375,,,,
Multiple,28,37.3860555555556,-121.924111111111,KNNJ965,,,SANTA CLARA,CA,,,,NA,AVNET EMG,,,4089439141,,,2310 ZANKER RD,SAN JOSE,CA,95131    ,,KURT ATKINS,TEKLOGIX INC,,,,6063716422,,1810 AIRPORT EXCHANGE BLVD STE 500,ERLANGER,KY,41018    ,,,/461.3875/462.8375/466.3875/467.8375,,,,
Multiple,29,37.3966111111111,-121.939388888889,WNXS981,5400 BAYFRONT PLZ BLDG 300,SANTA CLARA,SANTA CLARA,CA,15,9.843,9.843,Pole,3 COM CORPORATION,,,4087645000,4087648688,,5400 BAYFRONT PLZ BLDG 300,SANTA CLARA,CA,95052    ,,BRAD MINNIS,MODCOMM ENGINEERING,,,,4082653340,,,SAN JOSE,CA,951544083,,,/451.225/462.275,,,,
Multiple,29,37.3966111111111,-121.939388888889,WNGR789,3055 ORCHARD PKY,SAN JOSE,SANTA CLARA,CA,6,,,NA,FUJITSU AMERICA,,,4089468777,,,3055 ORCHARD DR,SAN JOSE,CA,951342022,,BRENT PAINE,,,,,,,,,,,,,/462.275/462.3,,,,
Multiple,30,37.4130555555556,-121.897777777778,WQHD865,1177 GREAT MALL DRIVE,MILPITAS,SANTA CLARA,CA,,,,NA,HOME DEPOT USA INC,,,7704338211,7703842739,ANNE_F_GERRY@HOMEDEPOT.COM,2455 PACES FERRY ROAD,ATLANTA,GA,30339    ,,LEGAL DEPT-ITTELECOM C-20,ADVANCED WIRELESS COMMUNICATIONS,JOHN,KENNEY,9524695400,9524690170,JKENNEY@ADVANCEDWIRELESS.COM,20809 KENSINGTON BLVD,LAKEVILLE,MN,55044    ,,,/467.7625/467.8375/467.85/467.875/467.9,,,,
Multiple,30,37.4131111111111,-121.897972222222,WQGH556,1230 GREAT MALL DR,MILIPITAS,SANTA CLARA,CA,,,,NA,NEIMAN MARCUS- MILIPITAS,,,2147612488,2147602455,,1201 ELM STREET,DALLAS,TX,75270    ,,FCC LICENSE COMPLIANCE,SJM INDUSTRIAL RADIO,NORMA,KAMINSKI,3106402700,3106401095,NORMA@SJMRADIO.COM,1212 E IMPERIAL AVE,EL SEGUNDO,CA,90245    ,,,/451.3125/451.3375/464.575/464.925/456.3125/456.3375/464.2625/469.2625/464.3625/469.3625,,,,
Multiple,31,37.4029166666667,-121.942722222222,WQUN776,2500 Brandon St,San Jose,SANTA CLARA,CA,1.8,75.1349,75.1349,Building,Irvine Apartment Communities,,,9497205631,9497205466,cahawkswell@irvinecompany.com,110 Innovation Dr,Irvine,CA,92617    ,,Riverview Apartments,Communications USA Inc,Jon,Hopkins,8003381949,8586744273,jon@commusa.com,2229 Enterprise Street,Escondido,CA,92029    ,,,/464.3125,,,,
Multiple,31,37.4024722222222,-121.942555555556,WQUN776,,San Jose,SANTA CLARA,CA,,,,NA,Irvine Apartment Communities,,,9497205631,9497205466,cahawkswell@irvinecompany.com,110 Innovation Dr,Irvine,CA,92617    ,,Riverview Apartments,Communications USA Inc,Jon,Hopkins,8003381949,8586744273,jon@commusa.com,2229 Enterprise Street,Escondido,CA,92029    ,,,/452.0625/462.0625/452.7875/457.0625/457.6625/452.6625,,,,
Multiple,32,37.4122222222222,-121.896666666667,WQCJ563,447 GREAT MALL DRIVE,MILPITAS,SANTA CLARA,CA,,,,NA,NIKE FACTORY STORE #123,,,5035323325,,Brent.Henderson@Nike.com,PS2 1 Bowerman Drive,BEAVERTON,OR,97005    ,,Brent Henderson,ADVANCED WIRELESS COMMUNICATIONS,KEN,COONS,9524695400,,JELLER@ADVANCEDWIRELESS.COM,20809 KENSINGTON BLVD,LAKEVILLE,MN,55044    ,,,/466.025/467.2/467.375,,,,
Multiple,32,37.4125,-121.896944444444,WQAX705,1249 GREAT MALL DRIVE,MILPITAS,SANTA CLARA,CA,0,,,NA,MCDONALDS RESTAURANTS OF CALIFORNIA INC,,,6146821251,,,2600 CORPORATE EXCHANGE DRIVE,COLUMBUS,OH,43231    ,,MR SEAN PARSONS,DOLFEN CONSULTING GROUP,MARK,DOLFEN,6305535886,6305535886,MDOLFEN@AOL.COM,95 WILLOW LANE,BRISTOL,IL,605129711,,,/35.02/30.84/154.54/33.4/33.16/31.24/468.4875/468.7625/469.4625/469.6375/469.6625/469.8875/457.5125/457.5375/457.5625/457.5875/464.0125/469.0125/464.0375/469.0375/464.0625/469.0625/464.0875/469.0875/464.1125/469.1125/464.1375/469.1375/464.1625/469.1625/464.1875/469.1875,,,,
Multiple,33,37.4282777777778,-121.906611111111,WPMU724,678 S HILLVIEW DRIVE,MILPITAS,SANTA CLARA,CA,4,42.653,42.653,Building,HEADWAY TECHNOLOGIES,,,4089345683,4089345654,gary.winslow@headway.com,678 S HILLVIEW DRIVE,MILPITAS,CA,95035    ,,GARY WINSLOW,Haggerty Communications Group,Robert,Haggerty,6196989560,6196989574,robert@haggerty.com,7840 El Cajon Blvd,La Mesa,CA,91941    ,,,/452.3375/452.4375,,,,
Multiple,33,37.4282777777778,-121.906611111111,WPMX316,678 S HILLVIEW DR,MILPITAS,SANTA CLARA,CA,4,42.653,42.653,Building,HEADWAY TECHNOLOGIES INC,,,4089345300,,,497 HILLVIEW DRIVE,MILPITAS,CA,95035    ,,TIMOTHY VAN DOMELEN,WASHINGTON RADIO REPORTS,,,7173340668,7173346440,,,GETTYSBURG,PA,17325    ,3594,,/451.5/462.2875/452.4375/452.3375/461.4,,,,
Multiple,34,37.4282777777778,-121.9055,WPLJ882,,,SANTA CLARA,CA,,,,NA,MC DONALDS RESTAURANTS OF CA INC 1855,,,4082621964,,,2111 MC DONALDS DR,OAK BROOK,IL,605231900,,OAK BROOK ACCOUNTING CENTER 943A,MCDONALD S CORP ACCT CENTER 01,,,,,,OAKBROOK943AMCDONALD S PLZ CS9030,OAKBROOK,IL,60522    ,,,/30.84/31.24/33.14/33.16/33.4/35.02/35.12/35.88/35.96/151.745/151.775/151.805/151.835/151.895/154.515/154.54/154.57/154.6,,,,
Multiple,34,37.4283333333333,-121.905555555556,WPXK945,73 MAIN STREET,MILPITAS,SANTA CLARA,CA,0,,,NA,HARMAN-DEBBIE INC,,,5104297925,5104297932,,2846 VOLPEY WAY,UNION CITY,CA,94587    ,,KFC - MILPITAS CA,HM ELECTRONICS INC,TAMIE,HILL,8585356015,8584527207,thill@hme.com,14110 STOWE DRIVE,POWAY,CA,92064    ,,,/468.4875/468.7625/468.8125/469.1375/469.4625/469.6375/469.6625/469.8875/457.5125/457.5375/457.5625/457.5875/457.6125,,,,
Multiple,35,37.4068055555556,-121.945583333333,WPWP802,75 RIO ROBELES EAST,SAN JOSE,SANTA CLARA,CA,11,36.091,45.934,Building w/Antenna,IRVINE APARTMENT CO,,,4085705027,4085705021,,75 RIO ROBELES EAST,SAN JOSE,CA,95134    ,,PETER MUNOZ,HAGGERTY COMMUNICATIONS GROUP,MATT,BARBOUR,6196989560,6196989574,matt@haggerty.com,7840 EL CAJON BLVD SUITE 401,LA MESA,CA,91941    ,,,/461.875,,,,
Multiple,35,37.4068055555556,-121.945583333333,WQBV424,39 RIO ROBLES EAST,SAN JOSE,SANTA CLARA,CA,11,53.8084,64.6357,Building w/Antenna,IRVINE APARTMENT CO THE OAKS,,,4085705000,,,39 RIO ROBLES EAST,SAN JOSE,CA,95134    ,,HERNAN HERNADEZ,FEDERAL LICENSING INC,,,7173349262,7173346440,,1588 FAIRFIELD ROAD,GETTYSBURG,PA,17325    ,,,/463.2625,,,,
Multiple,35,37.4068055555556,-121.945583333333,WPWP802,,,,,0,,,NA,IRVINE APARTMENT CO,,,4085705027,4085705021,,75 RIO ROBELES EAST,SAN JOSE,CA,95134    ,,PETER MUNOZ,HAGGERTY COMMUNICATIONS GROUP,MATT,BARBOUR,6196989560,6196989574,matt@haggerty.com,7840 EL CAJON BLVD SUITE 401,LA MESA,CA,91941    ,,,/466.875,,,,
Multiple,36,37.383,-121.910777777778,WAF82,2020 JUNCTION AVE,SAN JOSE,SANTA CLARA,CA,12,60.0423,60.0423,NA,CALIFORNIA STATE OF,,,9166576153,9166579233,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,RADIO LICENSING,CALIFORNIA STATE OF,,,9166576174,9166579233,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,,/159.435,,,,
Multiple,36,37.383,-121.910777777778,KMH700,2020 JUNCTION AVE,SAN JOSE,SANTA CLARA,CA,12,59.058,72.182,Tower,CALIFORNIA STATE OF,,,9166576153,9166579468,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,RADIO LICENSING,CALIFORNIA STATE OF,,,9166576153,9166579468,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,,/42.34/42.5,,,,
Multiple,36,37.383,-121.910777777778,KFW38,2020 JUNCTION AVE,SAN JOSE,SANTA CLARA,CA,12.2,60.0423,71.8539,Tower,CALIFORNIA STATE OF,,,9166576153,9166579233,radiolicensing@caloes.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,RADIO LICENSING,CALIFORNIA STATE OF,,,9166579437,9166579233,radiolicensing@caloes.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,,,/6865,,,/6835.625
Multiple,37,37.4332777777778,-121.917722222222,WPMN478,,,SANTA CLARA,CA,,,,NA,BROWNING FERRIS INDUSTRIES iNC,,,4806272888,4806277115,Barbara.Selendic@awin.com,18500 N Allied Way,Phoenix,AZ,85054    ,,Barbara Selendic,Hunton  Williams LLP,,,8047888756,8047888218,tbiller@hunton.com,951 E Byrd Street,Richmond,VA,23219    ,,,/451.6375/456.6375/461.4125/466.4125,,,,
Multiple,37,37.4335277777778,-121.917722222222,WNEP837,1275 N MILPITAS BLVD,MILPITAS,SANTA CLARA,CA,15.2,40.0282,49.8712,NA,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950353153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/23125,/23375,/23275,,
Multiple,38,37.4360555555556,-121.917722222222,WNHG608,1275 N MILPITAS BLVD,MILPITAS,SANTA CLARA,CA,4,45.934,45.934,NA,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950355153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/814.4625,,,,
Multiple,38,37.4360555555556,-121.917722222222,KWM932,1275 N MILPITAS BLVD,MILPITAS,SANTA CLARA,CA,4,59.058,59.058,NA,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950353153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/482.8625/485.3375/485.8625,,,,
Multiple,38,37.4360555555556,-121.917722222222,KZR631,1275 N MILPITAS BLVD,MILPITAS,SANTA CLARA,CA,4,59.058,59.058,NA,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950353153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,MICHAEL,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/486.0125,,,,
Multiple,38,37.4360555555556,-121.917722222222,WNCE530,1275 N MILPITAS BLVD,MILPITAS,SANTA CLARA,CA,4,45.934,45.934,NA,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950353153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/811.2125/856.2125,,,,
